lat_adj,lon_adj,acq_date,acq_year,acq_month,acq_day,brightness,confidence,frp,name,nombre,T_mean,rain,weather_code,weather_time,wind_speed,weather_code_description,address_full,state,town
6.45,-69.71,2022-01-01,2022,1,1,341.3,89.0,38.9,Colombia,cinaruco,27.3,0.0,2,2022-01-01,13.0,Partly Cloudy,"town              Cravo Norte
state                  Arauca
ISO3166-2-lvl4         CO-ARA
region             RAP Llanos
country              Colombia
country_code               co
dtype: object",Arauca,CravoNorte
6.46,-70.05,2019-02-23,2019,2,23,342.0,90.0,121.9,Colombia,cinaruco,28.2,2.5,61,2019-02-23,12.5,Light Rain,"town              Cravo Norte
state                  Arauca
ISO3166-2-lvl4         CO-ARA
region             RAP Llanos
country              Colombia
country_code               co
dtype: object",Arauca,CravoNorte
6.46,-70.04,2019-01-14,2019,1,14,339.3,89.0,82.9,Colombia,cinaruco,28.6,0.7,51,2019-01-14,15.2,Light Drizzle,"town              Cravo Norte
state                  Arauca
ISO3166-2-lvl4         CO-ARA
region             RAP Llanos
country              Colombia
country_code               co
dtype: object",Arauca,CravoNorte
6.46,-69.99,2020-03-16,2020,3,16,338.8,100.0,47.8,Colombia,cinaruco,30.9,0.0,3,2020-03-16,16.0,Cloudy,"town              Cravo Norte
state                  Arauca
ISO3166-2-lvl4         CO-ARA
region             RAP Llanos
country              Colombia
country_code               co
dtype: object",Arauca,CravoNorte
6.46,-69.97,2019-02-22,2019,2,22,336.2,86.0,95.7,Colombia,cinaruco,27.9,2.8,61,2019-02-22,14.8,Light Rain,"town              Cravo Norte
state                  Arauca
ISO3166-2-lvl4         CO-ARA
region             RAP Llanos
country              Colombia
country_code               co
dtype: object",Arauca,CravoNorte
6.46,-69.89,2022-01-26,2022,1,26,344.1,90.0,35.0,Colombia,cinaruco,26.1,0.0,1,2022-01-26,13.6,Mainly Sunny,"town              Cravo Norte
state                  Arauca
ISO3166-2-lvl4         CO-ARA
region             RAP Llanos
country              Colombia
country_code               co
dtype: object",Arauca,CravoNorte
6.46,-69.87,2020-04-15,2020,4,15,377.3,100.0,238.4,Colombia,cinaruco,29.4,0.6,53,2020-04-15,13.4,Drizzle,"town              Cravo Norte
state                  Arauca
ISO3166-2-lvl4         CO-ARA
region             RAP Llanos
country              Colombia
country_code               co
dtype: object",Arauca,CravoNorte
6.46,-69.83,2021-02-11,2021,2,11,335.6,87.0,109.2,Colombia,cinaruco,30.3,0.0,3,2021-02-11,16.3,Cloudy,"town              Cravo Norte
state                  Arauca
ISO3166-2-lvl4         CO-ARA
region             RAP Llanos
country              Colombia
country_code               co
dtype: object",Arauca,CravoNorte
6.46,-69.81,2021-02-11,2021,2,11,347.7,94.0,190.8,Colombia,cinaruco,30.3,0.0,3,2021-02-11,16.3,Cloudy,"town              Cravo Norte
state                  Arauca
ISO3166-2-lvl4         CO-ARA
region             RAP Llanos
country              Colombia
country_code               co
dtype: object",Arauca,CravoNorte
6.46,-69.8,2021-02-11,2021,2,11,345.9,93.0,177.3,Colombia,cinaruco,30.3,0.0,3,2021-02-11,16.3,Cloudy,"town              Cravo Norte
state                  Arauca
ISO3166-2-lvl4         CO-ARA
region             RAP Llanos
country              Colombia
country_code               co
dtype: object",Arauca,CravoNorte
6.46,-69.78,2020-02-16,2020,2,16,314.5,89.0,12.3,Colombia,cinaruco,29.4,0.0,3,2020-02-16,14.5,Cloudy,"town              Cravo Norte
state                  Arauca
ISO3166-2-lvl4         CO-ARA
region             RAP Llanos
country              Colombia
country_code               co
dtype: object",Arauca,CravoNorte
6.46,-69.74,2020-12-29,2020,12,29,329.5,83.0,22.0,Colombia,cinaruco,27.9,0.0,1,2020-12-29,12.4,Mainly Sunny,"town              Cravo Norte
state                  Arauca
ISO3166-2-lvl4         CO-ARA
region             RAP Llanos
country              Colombia
country_code               co
dtype: object",Arauca,CravoNorte
6.46,-69.71,2022-01-01,2022,1,1,349.1,94.0,54.3,Colombia,cinaruco,28.4,0.0,2,2022-01-01,14.1,Partly Cloudy,"municipality               Parroquia Elorza
county            Municipio Rómulo Gallegos
state_district      Distrito del Alto Apure
state                                 Apure
ISO3166-2-lvl4                         VE-C
country                           Venezuela
country_code                             ve
dtype: object",Apure,
